,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
36,28830.76350811124,28397.211868092418,27596.505299195647,28801.158693253998,27725.684238135815,27993.040641009808,28349.440890826285,27865.79826100916,28926.334717988964,30327.89629597962,28940.238801956177,27629.609312921766,26660.329429984093,27110.346879065033,27669.39562896639,27273.178607553247,26560.249483197927,28692.251002311707,26565.774891376495,26721.196977972988,24326.576388776302,23826.567041397095,25797.21664214134,26341.606635317206
37,21234.250682353973,21572.741568505764,20358.76118683815,21501.797522276644,20626.46490240097,21871.015632629395,21096.559613406658,20965.12837392092,21116.71647560596,24344.536191269755,22684.86254644394,22086.58748543263,21535.316578686237,21853.622217476364,24799.58137257397,22264.357661247257,22074.651074767113,23506.87393951416,22493.1801520586,23189.95674145222,21487.497293829918,21900.032732963562,24378.3534514904,23060.64962887764
38,23800.826082110405,24313.34159553051,24150.75367027521,25528.19719550014,23302.14000082016,24956.004791736603,25542.227550297976,25223.146617725495,27200.30002456903,28098.360974535346,26292.72399497032,24963.23785607517,26499.18653523922,25987.183060511943,26604.54971550405,27615.324434757236,26285.250719994307,28575.38145828247,27730.945183753967,28663.698947876695,28215.62403589487,28242.60995483398,29422.003760099407,30264.53217386827
39,31936.307824343443,31245.228593043983,30653.494612321258,32069.329431116585,30911.468594372272,31103.98499059677,31270.45000822842,30857.05041638017,31548.330736204978,31634.210871949792,31403.166078448296,29829.683636453006,29942.04778507352,29927.94184170663,30153.634925302118,29424.5585199073,30168.448592036963,29549.464396238327,29744.34791868925,30057.302683204416,30599.144910655916,28943.540740251537,27568.411812663075,31230.99824884534
40,31471.557284757495,31923.42722465843,30770.427648961544,32036.26790364832,30875.490129470825,30361.59608513117,30273.548458043486,30136.916785091165,30435.07137995958,31865.195045292377,31796.45620507002,30152.474974323068,30876.8039772287,31982.860384643074,29063.5700651668,29604.510233916346,32608.57340401411,31681.60321044922,31801.770623426884,31291.74472782016,31022.446461461484,31821.8939063549,30264.790421724316,30545.310746129602
41,30281.462987929583,30763.378973655403,29753.517629668117,30347.371680445973,30110.035939455032,31385.665329694748,32004.810928076506,30001.73590923846,30594.32436984777,32495.330059573054,32836.4558095932,32015.55375895277,31482.192955352366,32180.3361986801,30577.02822780609,32594.87193011493,33569.42763662338,31476.680693626404,32025.019501164556,31724.9169728756,31533.745448105037,31249.460331797596,30964.0741559267,30992.404704593122
42,29724.2238034904,29838.976296320558,28116.41034321487,27212.484626635913,28716.924920141697,28971.19080400467,27759.88841584325,27803.42498726398,26529.160825729366,30791.386328607798,27814.57687687874,26956.984380498532,23521.184869527817,23681.72978621721,26702.321205869317,26418.731529772285,25329.24236422777,24237.491649627686,25023.511079847813,25134.507255196575,21821.387372493744,21042.024916648865,25631.05111265182,25098.86008696258
43,22312.466111063957,22948.276484787464,21510.679378926754,22280.831180721525,21948.369122982025,22319.625034093857,22175.578270107508,21805.190043568615,21791.68870937824,24237.54311811924,21665.126571178433,21860.676477968696,22228.618809998035,22328.977798938748,24833.086518406868,22523.010864257816,22075.94573056698,23756.51392364502,21310.000829815865,21769.83509385586,22875.459655702114,23221.050687789917,24085.61369013786,22867.0330568552
44,24603.210240364075,25498.18903540075,24687.779860928655,26104.854423895482,25369.330720186234,26786.307302474976,26842.410111129284,26307.020990848545,26193.35603278875,26544.544397488236,27631.33335185051,27084.65540121496,28614.048735812306,27379.632639870044,25574.07154648006,31208.22215034813,28030.251879304647,27898.48772239685,29399.303942516446,30245.201490670446,30756.10596612841,31970.574807524677,31955.967894524332,31780.5438275598
45,31527.348647803068,31916.8766380623,31232.442927896976,32099.568272098903,31852.084408581257,30914.351736992598,31907.47156532854,32413.37413696945,32067.15685252845,32323.6508962214,31712.64749121666,31142.967940157283,31755.020695731044,31476.845211267468,31262.05713378638,31635.98585730419,31054.686724752188,32244.873512268066,30056.0371452868,31298.11215656996,32386.041407428682,31167.84808015823,27805.190533876415,30710.624892372638
46,31836.306345432997,32181.269446097314,31179.048578232527,32391.13982707635,31361.205622196198,30691.559705853462,30459.994879201055,31068.993552431468,30636.63202744722,32178.44637852907,31600.726847171783,29364.92024821416,30983.919116407633,31930.729185380038,25740.039019867778,29198.563976436857,31891.45670337975,32218.109879493713,31702.97076766193,31619.409263789657,31295.189354121685,31821.850566029545,30428.276122212406,30402.19860143587
47,30497.596811920404,31196.80017592013,29983.13729096949,30452.857991382483,30399.357605576515,31510.458528727293,31916.32577754557,30203.560491099957,30804.63913199305,32619.6502584666,32226.607956409454,31675.213120721284,31445.78970064968,32160.691619805988,31090.93788845837,32301.157811835412,33402.18378572166,32082.122502326965,31615.106114067137,31587.5400826633,31663.81066569686,31416.435889840122,30931.886163175102,31090.541182454675
48,29988.64891949296,30138.018228381872,28545.236684128642,27479.858533352617,28944.25686764717,29214.598998367786,28055.127938121557,28029.921690322462,26785.352711796757,30976.06014405191,28195.017399311066,27350.135754123334,24386.82226371765,24299.996460780498,27268.586550489068,26832.130697995428,25751.40006145835,25116.613576889038,25433.667896687984,25465.51990246773,22574.727013766766,21714.199093818665,26101.942034482952,25405.712871715426
49,22438.113290071487,22903.822355270386,21688.590373158455,22215.418118149046,21983.800728321075,22354.339022874832,22160.82573723793,21848.031385421757,21825.057814240452,24216.3862644583,21673.71004772186,21830.273710489277,22189.438624739647,22246.197536468502,24848.648310288787,22464.618194758896,21998.401793003082,23772.644035339355,21212.093739926815,21680.22079908848,22697.39597427845,23105.848474502563,24101.1409702301,22720.44132465124
50,24730.715635806322,25778.12552063167,24908.092920467257,26314.917206645016,25681.0623793602,27197.875377893448,26915.41029202938,26721.207247346643,26390.122089505192,25917.63747756183,28060.689968585968,27517.442632928494,29287.040221258998,27995.12649030983,25878.591045200825,31550.526466034356,28312.156161502004,27751.185428619385,29905.451112285256,30946.172735482458,31445.317951582372,33467.45953774452,32321.23705640435,32087.92680456862
51,31684.652512073517,32101.281117849052,31552.190248407423,32346.27720940486,32041.164605259895,31107.881188303232,32140.181786745787,32661.94589583576,32515.45218867063,32216.21322338283,31935.23365777731,31371.233505368236,31949.286967106164,31779.458101049062,31286.678145103157,31748.01086705551,31227.6219419986,32156.629665374756,29972.318680003285,31056.33140921593,32327.697684556246,31169.048304796215,27459.02639520168,30430.91423576325
52,31634.899455040693,31980.68551442772,31406.204126626253,32261.82983559743,31423.64470899105,30711.374850600958,30462.029761780053,30869.779816627506,30662.67526377737,32121.35250043869,31597.884369015694,29377.193656127904,31057.788186736405,32055.799386139955,26393.288587987423,29183.885754138235,32283.281639054418,32314.77990102768,31792.028040301055,31648.431431055073,31424.45899979025,32006.88603764772,30539.20914596319,30592.394429255277
53,30083.052217274904,30817.4516306594,29495.57205967605,30197.189025931064,29881.603365540504,31021.64188528061,31299.306143581867,29898.80770339072,30199.761561274525,32238.691218465567,31657.389101207256,31241.26561851241,31146.332716055214,31901.51043695211,30625.17576611042,32040.856490746144,32487.672327183187,31901.28408765793,31418.910661287606,31285.676930695776,31297.373747721314,31030.21775245666,30765.54984247684,30828.20416291803
54,29135.074667543173,29327.393176704645,27747.434374913573,26766.524795055393,28332.757360339165,28504.310808718204,27413.33500622213,27467.70743144304,25888.57440423965,30148.915255188942,27415.78910303116,26668.74859194458,23530.449490904808,23511.099590003487,26831.97321689129,26218.729604065422,25360.321534484625,24445.896160125732,25159.88152116537,24985.239363789562,22021.367204606533,21250.9809217453,25758.76664113998,25178.03225056827
55,22131.888474822044,22667.169442534447,21529.4826734066,22046.81261196733,21781.804896831512,22205.520151376724,22053.317131966352,21718.374982655052,21770.943721652027,24205.69609437883,21600.752505779263,21723.689631402496,22197.46807062626,22220.648936033245,24830.43622134626,22373.834695041183,21942.812509596348,23696.585290908813,21225.499282062054,21717.835965991024,22837.630452811718,23106.19358444214,24133.06501293182,22841.696293592453
56,23769.48169207573,24626.220672607422,23910.36402106285,25021.362769603733,23851.0204372406,26000.304136514664,25759.864285603166,25056.6462199837,24821.363321661946,25581.356750696898,26674.438821792603,26156.18593244255,27568.833009824157,26252.385669931766,25474.081363737583,30369.843413151804,26992.139392107725,27041.040007591248,28308.538516283035,29714.75329419971,29559.078747808933,30396.608804702755,31636.742086589333,31266.80615854077
57,31368.592191934586,31768.508137904108,31109.99784270674,31834.933616839353,31580.195741176605,30840.659033447504,31934.191849529743,32473.583845779303,32283.63290560245,31991.548377990723,31729.39935129881,31163.273510303352,31774.771828189492,31287.054756656285,30707.494994461536,32023.914031460885,30998.16195344925,32126.911026477814,29879.703775539994,31283.180479675535,32193.40266279131,30754.280181646343,27568.914709091183,30849.760996807367
58,30336.075566112995,30799.65570473671,29999.796563714743,31175.518971279267,29988.30255371332,29483.932494461536,28879.088467419147,29341.958258710805,29130.691310882565,30634.637249976397,30503.50276005268,27688.68835808337,29891.203283682466,30987.45307679474,24928.232956513762,27795.15495169163,30492.151761487126,30989.333482265472,30629.630430325866,30403.514190882448,30054.6410837844,30756.4234111309,29450.34703505039,29497.45795072615
59,29030.924807190895,29959.11624133587,28764.06593452394,28980.451034694914,28905.196372509003,29997.36600983143,30510.99395921454,29028.55593606085,29426.515103623267,31524.27885246277,30968.907487511635,30787.68644294143,30117.33863271773,31302.789013847705,29442.439069248736,31435.206790823493,32264.400141075253,31619.904824733734,30840.823675643653,30826.484174191955,30582.717681773007,30379.834486126896,30327.32420122623,30280.250968445092
60,28998.61242160201,28988.09943073988,27555.65027576685,26685.272585541014,28026.91504907608,28296.216171443462,27126.506214872003,27298.531418502334,26111.141409993168,30028.449506171048,27453.695239543915,26524.831452295188,22943.114688038826,23184.913126111027,26434.68558473885,26035.234395653013,25154.321815431118,25222.321153640747,24984.457771718502,25100.343910336498,21643.625459730625,20996.243019104004,25528.37555146217,25093.068138226867
61,21961.99029839039,22460.001525223255,21381.313844025135,21976.559523105625,21581.398924827576,22025.479094028473,21805.1354033947,21461.405678212646,21550.897702693936,24321.14130821824,21518.269819736477,21655.510926485065,22198.70968770981,22230.003194689747,24803.962567284703,22285.738608717922,22043.248240560293,23615.50047302246,21199.010143220425,21559.916339755062,22832.944969892502,23107.13376712799,23828.068613052365,22534.80655604601
62,24067.28769803047,24992.78275115788,24514.4632550925,25650.22450089455,24523.12050962448,26206.63533759117,26192.528767302632,25520.10624060035,26023.082717776295,27112.09330354631,26766.515348672867,26290.59379178286,27855.17390422523,26663.071157887574,25345.414714351296,30502.797617398206,27140.379958212376,28181.76989173889,28282.942817494273,29454.933038979772,29758.093666560948,30549.741462826725,31433.158360838886,31135.362812370062
63,31073.142559170723,31308.987370841205,30685.136115714908,31668.35597916693,31313.837045550346,30627.3805911541,31493.393300548196,31686.344659224156,31986.948468431827,31769.604925706983,31221.07814502716,30416.40546094999,31034.438317343593,30797.051957234737,30346.15809835866,31160.11947729439,30520.74689349532,31463.125923633575,29557.878246471286,31061.147489577535,31584.63905545324,30142.589948296543,27927.803296923634,30994.554192364216
64,30875.46406698227,31370.68892648071,30430.818572975695,31679.9629836008,30692.612674057484,29931.853856921196,29808.635784700513,30005.31396134943,30055.207766786214,31417.096705779433,31068.06399655342,28619.69504089654,30179.851979486644,31386.78355396911,25698.44902253151,28404.52492552996,31317.253324449062,31435.316650867462,30973.327245350927,30639.441750466827,30418.49138442427,31034.54956758022,29720.729481101032,29675.989348083735
65,29271.785792440176,30030.24547277391,28762.52282014489,29178.956874027852,29052.49184113741,30346.387494027615,30771.72095984593,29047.384660132233,29449.88688525557,31368.339862942696,31061.97630059719,30893.128552649174,30267.505455300212,31315.03052181005,29436.27689445764,31443.265129596,31470.20765966177,31161.621737480164,31425.852090999484,30998.164470106367,30534.132927425206,30354.325580120083,30498.026283979412,30380.95295425132
66,28721.236825317144,28836.272141337395,27338.269094273448,26461.940454736356,27998.061546564102,28090.198602974415,26987.207825034857,27191.21544784308,25471.9813362956,29943.242806613445,27205.424829244614,26435.75642125309,22974.44337642193,23287.822685241696,26615.915576949716,26045.86366283894,24967.876518130302,25099.781648635864,24941.182663738728,25030.502427697185,21643.642403960228,20931.00272655487,25525.33155608177,25126.143298462033
67,22000.359137415886,22470.795778632164,21341.52827858925,21950.328344672922,21595.028772830963,22062.19124531746,21855.445263147354,21510.994035303596,21426.89376723766,24286.83593299985,21516.67252016067,21631.23300018907,22117.20340412855,22180.33789783716,24818.155439406633,22185.826820969585,21924.859068453312,23616.772411346436,21178.992273449898,21604.12052726746,22780.340398788452,22975.559796333313,23835.27289676666,22551.520465254784
68,21790.986525058746,22816.800347089767,21848.97215360403,22852.924513041977,21382.832263946533,23608.48368859291,23727.577818363905,22178.40361684561,21815.344741463658,25102.185481384397,24146.404513835907,23885.406944379214,24810.95205682516,24011.297752633687,25117.42809100449,27471.73630189896,24578.52034574747,25611.816007614136,25428.596426427364,26457.514575839046,26429.829720914364,26457.0994207859,29839.651379585262,29344.870627760887
69,27060.355078846216,27194.05618479848,26489.60567228496,27045.460810214285,26512.49258041382,26716.82751774788,27360.78959494829,26791.786318510774,27621.456286430355,27403.65972210467,27669.231051921844,26550.74542741478,27840.33126576245,26622.93970365822,24757.79226703942,28972.645333141092,26611.181968957186,28627.066663742065,25456.65297484398,28343.24425938726,27605.12182956934,26960.976059198376,25350.48733282089,26942.847063556314
70,26672.631977826357,26473.301205143332,26824.56478576362,27776.02388195694,26396.8117518425,26811.13329601288,25402.92486807704,25581.664092510942,26497.625710785385,27535.558288812637,27365.71520757675,24231.108846470717,26054.115927934647,26579.21458354592,27627.117303594947,23929.05825608969,26455.99749004841,28019.62338590622,26951.707803964615,26831.863937020305,26379.90395182371,25953.116346597668,25878.320487260815,26359.042328983545
