,0
37483,22058.91908302903
37484,24543.644263654947
37485,28476.357704512775
37486,25394.435703590512
37487,26793.81174185872
37488,25822.026977866888
37489,20927.769034981728
37490,22847.56578066945
37491,24648.100203618407
37492,24433.517694488168
37493,24328.471746861935
37494,26576.827058672905
37495,20652.499242961407
37496,26808.222835108638
37497,30919.160050649196
37498,31265.308707989752
37499,32806.56305386126
37500,26375.230961591005
37501,22050.21568956971
37502,28180.029477618635
37503,31597.501557424664
37504,30457.631678039208
37505,31682.667134419084
37506,26534.227100640535
37507,22169.028092443943
37508,28121.283132635057
37509,32077.765843838453
37510,30620.689924243838
37511,32353.482043772936
37512,26517.36739754677
37513,22208.03727632761
37514,28317.33756713569
37515,31939.14174847305
37516,30511.76658829674
37517,32393.676901124418
37518,26359.209834203124
37519,22382.686568409204
37520,28380.0145650208
37521,31583.822900936007
37522,30225.357523793355
37523,31066.194194063544
37524,26293.199214980006
37525,22141.261051923037
37526,24772.674156188965
37527,28533.771459437907
37528,25904.398213014007
37529,26815.395408421755
37530,25589.898764669895
37531,20689.530808568
37532,23193.340707957745
37533,24447.984588727355
37534,24786.06951534748
37535,24559.855816796422
37536,26215.43682937324
37537,20669.31290048361
37538,26543.85530769825
37539,30751.53534219414
37540,30925.54809327051
37541,32576.716827973723
37542,25916.851589038968
37543,22081.868508070707
37544,27998.2255621925
37545,31252.89171967283
37546,30108.192810969427
37547,31264.039137929678
37548,26147.39513218403
37549,22193.168458878994
37550,28217.50686581433
37551,32096.483563788235
37552,30667.046010755002
37553,32010.677446067333
37554,26301.604873090982
37555,22013.46742129326
37556,28613.35810815543
37557,31919.116997659206
37558,31140.486089821905
37559,32559.636652439833
37560,26102.456995636225
37561,22518.569391399622
37562,28747.6580170691
37563,32735.99080131948
37564,30667.709769375622
37565,31378.310198754072
37566,26126.483418792486
37567,22338.452382802963
37568,24862.857139617205
37569,28705.107421450317
37570,24888.862351700664
37571,26170.04721209407
37572,24715.186650305986
37573,20568.202288359404
37574,22478.149183899164
37575,24266.463190197945
37576,23831.209230422974
37577,23823.461087465286
37578,25332.516506552696
37579,20486.421451091766
37580,25833.467351317406
37581,30040.9246696271
37582,29820.141812112182
37583,31409.67991503328
37584,25552.264314249158
37585,21604.098096638918
37586,27857.929193124175
37587,32520.452066145837
37588,31181.666146807373
37589,32377.83468809724
37590,25915.207215830684
37591,22112.27419397235
37592,27941.388742670417
37593,32272.857418611646
37594,30733.358560156077
37595,31662.11539594084
37596,26202.71030165255
37597,22138.709815084934
37598,28667.612473502755
37599,33011.49979618192
37600,31021.77319220826
37601,32419.135224491358
37602,26261.035602808
37603,21951.50178846717
37604,28329.399946019053
37605,32658.881248265505
37606,30313.664491619915
37607,31133.77445999533
37608,25537.053666964173
37609,21932.671490997076
37610,24446.837351605296
37611,27561.27318419516
37612,24501.977313771844
37613,25729.196374073625
37614,24773.827636778355
37615,20540.23935905099
37616,22430.879112303257
37617,24086.408616274595
37618,23471.41225594282
37619,23662.56537348032
37620,24848.63881342113
37621,20380.925583600998
37622,25438.575066536665
37623,29091.39893976599
37624,29653.977001916617
37625,30017.56761445664
37626,24997.74178826809
37627,21426.121816903353
37628,26983.440672934055
37629,29999.95996348746
37630,28358.837504267693
37631,30006.874067008495
37632,25191.193282216787
37633,21240.107853412628
37634,26538.165948092937
37635,29697.591425836086
37636,28165.528634525836
37637,28801.26208627224
37638,25158.879826828837
37639,21255.337231099606
37640,26827.04493802786
37641,30063.858339669183
37642,29234.207036230713
37643,29825.905117783695
37644,25174.35269974172
37645,21405.30453595519
37646,26873.698467224836
37647,30394.198293842375
37648,28048.98865865171
37649,29078.565687775612
37650,24893.75371813774
37651,21125.991318404675
37652,23710.237368285656
37653,25975.263518303633
37654,23557.60488331318
37655,23782.291663885117
37656,24442.052124112844
37657,20325.770012766123
37658,21982.47250816226
37659,23640.052210718393
37660,23370.45382833481
37661,23463.289504945278
37662,24653.909359753132
37663,20358.781565845013
37664,25193.534972682595
37665,29002.110333032906
37666,29568.244830261916
37667,30175.225163865834
37668,25244.705260276794
37669,21161.35353693366
37670,26594.706007808447
37671,30653.999700441957
37672,28822.29242554307
37673,29799.27468097955
37674,25340.990842804313
37675,21260.632471829653
37676,27045.780523583293
37677,30751.688697360456
37678,29715.392136521637
37679,30097.300057891756
37680,25458.75629425049
37681,21491.26693546772
37682,27027.390000343323
37683,30645.108612746
37684,28749.97590431571
37685,30276.74286957085
37686,25267.713998258114
37687,21523.70486998558
37688,26806.89258635044
37689,30661.503762848675
37690,28997.77404986322
37691,29578.958229985088
37692,25397.49266128242
37693,21417.9842376709
37694,24451.94606874883
37695,27847.51274831593
37696,24578.067620784044
37697,25609.10054844618
37698,24681.780197918415
37699,20513.346403956413
37700,22313.62913712859
37701,24062.753679424524
37702,23588.475707530975
37703,23405.122241556644
37704,25151.412249684334
37705,20377.344955086708
37706,25484.132477000356
37707,29080.66134660691
37708,29311.634128130972
37709,30343.80658613518
37710,25235.13714659214
37711,21473.934289723635
37712,26933.90656399727
37713,31165.75574341044
37714,28995.985686689615
37715,30561.630918122828
37716,25412.01457607746
37717,21370.97873300314
37718,27239.12236663699
37719,31223.837451785803
37720,29270.996277261525
37721,29821.43138077855
37722,25499.10236057639
37723,21357.762873530388
37724,26471.992608502507
37725,31376.533542081714
37726,28936.65050469339
37727,31070.106896996498
37728,25505.100771814585
37729,21281.011149197817
37730,26518.257872074842
37731,30949.340679064393
37732,28115.436905913055
37733,29237.349646490067
37734,25216.333383858204
37735,21322.517720013857
37736,23848.220337599516
37737,27978.39494419098
37738,24305.491104483604
37739,25633.08365754783
37740,24375.43042552471
37741,20389.44791650772
37742,22096.941018640995
37743,24490.130724728107
37744,22704.74568504095
37745,26231.925436377525
37746,24135.336328446865
37747,20664.547574043274
37748,25226.23864477873
37749,30187.579180961475
37750,30121.96111974679
37751,33792.296114087105
37752,24819.607080549
37753,21404.794912934303
37754,27038.924025803804
37755,31163.557555139065
37756,28539.445795699954
37757,33694.39269308746
37758,25254.13952963054
37759,21444.00857037306
37760,27329.35529780388
37761,31429.254550874233
37762,28433.924173906446
37763,33594.16123920679
37764,25201.321747094393
37765,21458.67603600025
37766,26698.943036198616
37767,31130.305238351226
37768,27615.81865120679
37769,33526.65140739083
37770,25023.721246048808
37771,21217.38631492853
37772,23412.456754803658
37773,26335.324279278517
37774,23620.243249744177
37775,27284.917028859258
37776,25109.099881365895
37777,20651.676666140556
37778,22958.056422024965
37779,26481.66412961483
37780,24798.310223266482
37781,29100.496354546398
37782,24525.826188325882
37783,20528.9862896204
37784,22167.46722561121
37785,24644.59839887917
37786,23120.74635243416
37787,26656.813289299607
37788,25012.25316721201
37789,20702.240947186947
37790,25708.54727652669
37791,31541.309571012855
37792,30365.599116191268
37793,35207.72488729656
37794,25594.94933952391
37795,21675.407858759165
37796,27804.902059324086
37797,32505.169033661485
37798,29158.82585053146
37799,34544.28039112687
37800,25898.99956485629
37801,21400.185673177242
37802,27436.997942514718
37803,32117.622578412294
37804,29126.997239403427
37805,34547.51762893796
37806,25594.265289634466
37807,21535.847633510828
37808,27561.68369217217
37809,32301.47025384754
37810,28899.29310813546
37811,35222.683454588056
37812,25701.17140030861
37813,21408.59718453884
37814,27271.984856933355
37815,32366.732242316008
37816,28541.41112215072
37817,33933.782449007034
37818,25355.145173460245
37819,21424.55236530304
37820,23985.419751763344
37821,28679.302195429802
37822,24503.52920562029
37823,30106.087396720424
37824,24530.759307950735
37825,20654.15688353777
37826,22285.120684862137
37827,25115.13029037416
37828,23668.385845899582
37829,27474.292514182627
37830,25298.175875365734
37831,20739.10081744194
37832,25819.037527665496
37833,30360.102328531444
37834,29492.27158826217
37835,34647.863416314125
37836,25379.39831252396
37837,21297.462685614824
37838,27100.60948303342
37839,31987.384630322456
37840,28394.764951698482
37841,34981.00546789169
37842,25694.992708951235
37843,21296.777465075254
37844,27278.686828896403
37845,32397.008961595595
37846,29108.204305183142
37847,35235.2410184741
37848,25873.304965272546
37849,21384.420918166637
37850,27763.993300504982
37851,32337.245906978846
37852,29048.85380718112
37853,36058.49057292938
37854,26175.16100205481
37855,21579.0009188354
37856,27821.30345289409
37857,32884.51391413808
37858,29462.733549211174
37859,35708.68860921264
37860,26267.10347262025
37861,21526.425460875034
37862,24772.795903801918
37863,31019.974585846066
37864,26167.348473340273
37865,32908.87280192971
37866,26498.53631964326
37867,20830.569955140352
37868,23306.976495981216
37869,27057.30518384278
37870,25445.76129743457
37871,30044.794692607597
37872,27024.880906909704
37873,20963.739211142063
37874,27236.348706275225
37875,34813.52718825638
37876,32750.32190014422
37877,36963.05738720298
37878,27705.172229021788
37879,22094.20325821638
37880,30021.859608029947
37881,35069.428573966026
37882,32055.766986697912
37883,37477.815659970045
37884,28677.956338003278
37885,22251.139053046703
37886,30019.9600818716
37887,35846.397256180644
37888,32511.415232509375
37889,37697.27899968624
37890,28823.025447629392
37891,22030.947568953037
37892,30127.184658156708
37893,36152.72712752223
37894,33276.77067527175
37895,37817.10128340125
37896,29121.25324945897
37897,22347.642766714096
37898,30889.036979198456
37899,35991.32374159992
37900,32441.135252282023
37901,37689.31311580539
37902,28848.525914400816
37903,22205.123918384314
37904,26422.844423890114
37905,33241.706972524524
37906,27969.289822630584
37907,34932.77468276024
37908,28562.135726630688
37909,21326.991944789886
37910,24157.14124788344
37911,28764.020584076643
37912,26650.738785803318
37913,32597.43362811953
37914,29895.539191804826
37915,21653.704785883427
37916,29809.157114222646
37917,36665.20809558034
37918,33958.05939128995
37919,37745.43408277631
37920,30247.219317315146
37921,22376.180875450373
37922,31612.161608934402
37923,36553.19092646241
37924,34432.18595910072
37925,38162.73261094093
37926,30707.66210704297
37927,22616.89307579398
37928,32208.232458919287
37929,36833.52026832104
37930,35292.93963159621
37931,38289.805901527405
37932,30892.89875885099
37933,22792.913589388132
37934,32159.860805556178
37935,37003.40735569596
37936,35652.224251538515
37937,38228.102494329214
37938,31249.968606311828
37939,22778.9976811409
37940,32084.76906310022
37941,36910.94550669193
37942,34286.33583073318
37943,38207.974336087704
37944,30853.09684972465
37945,22817.807854503393
37946,27051.00045248866
37947,34682.84205181897
37948,30511.235405802727
37949,36038.41821567714
37950,30299.673466656357
37951,21927.742273539305
37952,25067.16875477135
37953,30181.868993539363
37954,28080.209507256746
37955,33833.03551885486
37956,30921.705726899207
37957,21847.999928355217
37958,31278.088012520224
37959,37126.29986447096
37960,35234.38800475001
37961,37874.78389763832
37962,30938.50182466954
37963,22940.879862964153
37964,31924.44969919324
37965,36423.91369190812
37966,34149.587116867304
37967,38391.95761182904
37968,31006.873059868813
37969,22774.748221188784
37970,31979.038675367832
37971,36229.705957978964
37972,33277.03446176648
37973,38359.42290356755
37974,30651.34290998429
37975,22674.18079072237
37976,31420.98644415289
37977,35797.67011539638
37978,32435.053724884987
37979,38194.728039711714
37980,30166.371927190572
37981,22824.867655187845
37982,26383.749392330647
37983,31210.288542352617
37984,26638.002112448215
37985,33649.59659542143
37986,30400.066323922947
37987,21928.766982614994
37988,25212.232596471906
37989,32293.5145156011
37990,26932.193512648344
37991,35136.73978547752
37992,29136.709538161755
37993,21955.012177973986
37994,24274.117681145668
37995,30177.316188873723
37996,26171.18742531538
37997,33914.4113111794
37998,30160.531407387927
37999,21934.789587289095
38000,29104.994382541627
38001,35171.23338161409
38002,32656.452344365418
38003,37577.541783213615
38004,30273.270038422197
38005,22599.272450119257
38006,31432.005188450217
38007,36762.93006581068
38008,34125.44128739834
38009,38160.87986201048
38010,30515.266539506614
38011,22816.11353355646
38012,31828.036906018853
38013,36395.37246143818
38014,34285.8121599108
38015,38277.24014309049
38016,30407.709352254868
38017,22861.29360446334
38018,31626.016838483512
38019,36409.915057718754
38020,33291.678514391184
38021,38359.15209317207
38022,30466.944443665445
38023,22715.239392757416
38024,31516.75362378359
38025,36441.66621083021
38026,34116.78706124425
38027,37867.36665844917
38028,29703.727095801383
38029,22892.583521425724
38030,26792.41398561001
38031,33555.32336045802
38032,27509.70897283405
38033,35296.68141961098
38034,28770.208640635014
38035,21731.258795768023
38036,24239.71188376844
38037,29265.153660044074
38038,26216.205166071653
38039,32861.804862588644
38040,29889.328697785735
38041,21821.608791947365
38042,29714.50214976445
38043,36309.79247429967
38044,33772.88049155474
38045,37660.28099271655
38046,29874.95316303335
38047,22353.314176350832
38048,31109.71467331052
38049,36158.207721188664
38050,33858.744166240096
38051,37884.49092847109
38052,29662.021319355816
38053,22574.43515664339
38054,30945.670593369752
38055,36211.4875203073
38056,33336.27482110262
38057,37876.3135471344
38058,29693.64848110825
38059,22606.747441381216
38060,30701.170266777277
38061,35970.66059625149
38062,33795.30702620745
38063,37571.90705394745
38064,29007.726136788726
38065,22402.23564505577
38066,29992.38097947277
38067,35335.15093378723
38068,30867.74558494985
38069,37117.043143719435
38070,28762.323726721108
38071,22210.72040641308
38072,25568.278417736292
38073,32899.88064810634
38074,27312.486229509115
38075,35029.99873647094
38076,28359.49872647971
38077,21527.75844115019
38078,24107.08776050806
38079,29714.52058750391
38080,25684.039716169238
38081,32792.9439054206
38082,29007.41357320547
38083,21204.907965034246
38084,26365.732306480408
38085,33958.81914322078
38086,29509.23323547095
38087,36222.44090330601
38088,27771.74437008798
38089,21060.438033163548
38090,25396.794173374772
38091,33204.82720121741
38092,26723.990266263485
38093,34423.54187858105
38094,23105.28752732277
38095,21535.050810992718
38096,21812.492549210787
38097,25055.606243491173
38098,23304.341752767563
38099,26931.68545049429
38100,26948.347703933716
38101,20439.11469912529
38102,23407.269994318485
38103,31439.490520454943
38104,27968.740202397108
38105,35088.622943624854
38106,27072.20482841134
38107,21110.274169832468
38108,25533.640831634402
38109,33197.43844784796
38110,28909.83032501489
38111,35281.73572947085
38112,26611.019407510757
38113,21275.13370513916
38114,24111.117918670177
38115,30179.833379304036
38116,25422.96288625896
38117,32634.05410042405
38118,27090.35536837578
38119,21188.13410961628
38120,22910.211951434612
38121,27026.71414500475
38122,25075.91975466907
38123,30677.800285678357
38124,28317.094462126493
38125,21028.470699995756
38126,24712.273682579398
38127,33554.902706846595
38128,29091.74935436994
38129,36001.245391622186
38130,27542.666480898857
38131,21134.00871089101
38132,24998.511295616627
38133,32706.7586921677
38134,26062.464465647936
38135,35099.493210464716
38136,23874.042538046837
38137,21814.777658253908
38138,22022.714776843786
38139,24218.486436143517
38140,23962.341555207968
38141,26878.534422889352
38142,27630.50074996054
38143,20812.273474127054
38144,24842.613477230072
38145,33608.25040367246
38146,31265.006094932556
38147,35823.758053421974
38148,27484.969428643584
38149,21956.352182149887
38150,26599.44167777896
38151,33779.22424457967
38152,28633.238478787243
38153,34936.596465200186
38154,27011.95536866784
38155,21790.59358754754
38156,24248.665406137705
38157,31835.277767255902
38158,26821.555759593844
38159,33583.904002815485
38160,28014.365120351315
38161,21192.811247080564
38162,23575.197413384914
38163,28358.916913367808
38164,26715.701673164964
38165,29868.366646438837
38166,27606.975755274296
38167,20823.574149996042
38168,22660.441260427237
38169,25476.213419124484
38170,23582.45388329029
38171,27256.46749931574
38172,27657.36521923542
38173,21398.40316325426
38174,26720.37022586167
38175,34899.20902195573
38176,31554.005271613598
38177,36845.542845100164
38178,28072.86718967557
38179,21867.67465478182
38180,30218.143050961196
38181,35199.724274128675
38182,31512.507285565138
38183,37234.438279509544
38184,28681.783778585494
38185,22170.495307266712
38186,30121.97131415829
38187,35338.10526448488
38188,31566.169106841087
38189,37304.177029162645
38190,28802.801100969315
38191,22158.39858931303
38192,30131.979982506484
38193,35319.701083660126
38194,32631.714361041784
38195,36527.23761320114
38196,29067.254963826388
38197,22281.00233772397
38198,25783.227730572224
38199,32880.137243539095
38200,27532.431486859918
38201,33467.32910254598
38202,28829.466949939728
38203,21399.662782788277
38204,23996.73993846774
38205,28693.360337667167
38206,26667.596537813544
38207,31209.595810141414
38208,28783.54917434603
38209,21436.741174399853
38210,30205.706795694306
38211,35651.50781366229
38212,33903.052102804184
38213,36793.71816408634
38214,29502.95240489021
38215,22504.54188117385
38216,30943.749654069543
38217,36137.190259069204
38218,33432.0340012908
38219,37198.163734316826
38220,29635.53194589168
38221,22381.676687568426
38222,31086.930700153112
38223,35882.718627378345
38224,33391.299279123545
38225,37154.68422782421
38226,29442.657192237675
38227,22270.233137011528
38228,31151.14222524315
38229,35726.80520032346
38230,33499.91922158003
38231,36855.04696324468
38232,29669.549867860973
38233,22477.34221574664
38234,31029.361248761415
38235,36000.60894817114
38236,33272.01003143191
38237,36787.7127289474
38238,29654.669246356934
38239,22565.08712518215
38240,26314.407883286476
38241,33452.966005951166
38242,28553.910153530538
38243,33562.12795941532
38244,28640.014396816492
38245,21373.969353854656
38246,24321.57817849517
38247,28841.55839996785
38248,27349.519355982542
38249,30687.614333443344
38250,30462.355056183413
38251,21374.119977504015
38252,30766.004382625222
38253,36463.90153929591
38254,34630.688418120146
38255,37212.61033728719
38256,30270.710558256134
38257,22593.917896449566
38258,32305.525971204042
38259,36896.6050426662
38260,34759.7065487802
38261,37683.0048725009
38262,30532.01961588487
38263,22753.052172213793
38264,31776.56224939227
38265,36449.51893186569
38266,34394.751299634576
38267,37501.610294401646
38268,30601.45721579343
38269,22823.894454717636
38270,31269.26023748517
38271,36136.23305748403
38272,33245.39959323406
38273,37430.737574994564
38274,30220.368895841762
38275,22324.79870018363
38276,31472.20199688524
38277,36412.46473369002
38278,33298.50730678439
38279,36706.17772820592
38280,30226.706502953544
38281,22506.04499593377
38282,26171.065677702427
38283,33261.83552098274
38284,27164.299093276262
38285,32309.822452269495
38286,28386.569425284863
38287,21331.04395508766
38288,24010.444349259138
38289,28288.911060377955
38290,25626.769951209426
38291,29204.479156751186
38292,29036.680606752634
38293,21319.126736819744
38294,30432.279103400186
38295,35079.98549678922
38296,33638.31230865419
38297,36190.080621913075
38298,29288.953659955412
38299,22474.93457865715
38300,31435.467971518636
38301,36271.669862776995
38302,34204.226040780544
38303,37231.19635909796
38304,30129.328996522352
38305,22670.523679733276
38306,31868.148452103138
38307,35940.42582526803
38308,33053.14489392936
38309,36812.0700558722
38310,29925.03469723463
38311,22639.81830739975
38312,31296.40273616463
38313,36124.62098868191
38314,33703.62678126991
38315,36752.92647027969
38316,30863.652601897717
38317,22818.467320740223
38318,31268.160801909864
38319,36084.66357819736
38320,33616.52299788594
38321,35977.67981439829
38322,30597.899610064924
38323,22567.760109633207
38324,26525.959189027548
38325,33414.636579573154
38326,29143.823188751936
38327,31917.087090343237
38328,29649.673692058772
38329,21437.060371667147
38330,24576.560213640332
38331,28990.365005224943
38332,25688.13347965479
38333,29708.238976489753
38334,31231.341123975813
38335,21782.10949587822
38336,31870.26342666149
38337,36841.710917025805
38338,35433.05708630383
38339,36784.642503887415
38340,30904.348887719214
38341,22791.011673152447
38342,32236.591458186507
38343,36641.336978673935
38344,35165.830050855875
38345,37313.94415336847
38346,30783.906744763255
38347,22875.079180330038
38348,32245.03028471768
38349,36214.14567652345
38350,34080.07079073787
38351,36248.28417545557
38352,30869.72008149326
38353,22520.759287565947
38354,31501.174807034433
38355,35585.24199271202
38356,32395.80611859262
38357,35943.592824071646
38358,30118.0073465053
38359,22265.861149013042
38360,31045.20560798049
38361,35516.99348066747
38362,32790.351500719786
38363,35603.59622579813
38364,29565.997377131134
38365,22650.51492780447
38366,25932.76267531514
38367,33360.20251943171
38368,27857.17451401055
38369,31969.423150353134
38370,28755.6402900517
38371,21073.323769301176
38372,24113.030760973692
38373,29024.512088924646
38374,28431.417031556368
38375,30264.48469945416
38376,30577.66453244537
38377,21040.400405198336
38378,29891.217980755493
38379,36078.87510354817
38380,34371.54706308246
38381,35982.298419356346
38382,30380.679967643693
38383,22515.474192470312
38384,31888.57278482616
38385,36888.72344559431
38386,35909.54056303203
38387,36822.81662401557
38388,30562.763717226684
38389,23094.037579625845
38390,32498.420821018517
38391,36542.673805743456
38392,34761.32048508525
38393,36373.39389556646
38394,30700.266524881124
38395,22436.573934942484
38396,31884.613255888224
38397,35749.99538907409
38398,33201.72810012102
38399,34588.76860781014
38400,30380.606021577492
38401,22102.539067536592
38402,31118.93412836641
38403,34754.56739473343
38404,31388.73249681294
38405,33917.07961302996
38406,28892.181993953884
38407,22235.649791032076
38408,25499.52769678831
38409,32336.777061603963
38410,27010.903734639287
38411,30195.72461330518
38412,28052.98369731009
38413,21492.636596113443
38414,23730.305433154106
38415,27896.046731829643
38416,25793.19503594935
38417,28226.662130221725
38418,29698.859435029328
38419,21431.570022583008
38420,30134.542145412415
38421,35364.72779940069
38422,33223.65086500347
38423,35193.48939156532
38424,29294.552879501134
38425,22484.027408391237
38426,31064.81702174619
38427,35449.72519299388
38428,33050.24324248731
38429,34905.89109286666
38430,29735.40459550917
38431,22300.960361480713
38432,31598.702254235744
38433,35275.004881471395
38434,31711.28679844737
38435,33167.703934684396
38436,30060.681097676978
38437,21973.61849105358
38438,30943.380313955247
38439,34541.69091305137
38440,32123.896482646465
38441,34673.223990395665
38442,29443.264759652317
38443,22109.957867592573
38444,30296.88600237854
38445,34957.22605191171
38446,31729.433241136372
38447,33518.87829056382
38448,29571.18364984542
38449,22199.68195617199
38450,25830.433026194572
38451,32239.43262603879
38452,26240.085648179054
38453,29808.37238842249
38454,28773.86399564892
38455,21162.99712970853
38456,23847.0941721797
38457,27554.932162687182
38458,24786.22013899684
38459,26169.588317245245
38460,30401.172978507355
38461,21371.460260421038
38462,30240.43632660806
38463,34379.81380404532
38464,32810.429516114295
38465,34645.85380026698
38466,29622.658208917826
38467,22178.62586259842
38468,31028.584815066308
38469,35017.724079698324
38470,32777.057988122106
38471,34493.73991329968
38472,29963.539038252085
38473,22153.50527179241
38474,31546.69339093566
38475,34781.3218228966
38476,32173.750179067254
38477,33865.428578451276
38478,30112.56523796171
38479,22173.29472193122
38480,31097.208227813244
38481,34567.8237259984
38482,32808.043340943754
38483,33678.02583369613
38484,30256.47140424326
38485,22338.357950359583
38486,30369.99793158844
38487,34576.26489382982
38488,30561.224409867078
38489,33015.55609886348
38490,29493.90191366896
38491,22315.531833797693
38492,25737.905620783567
38493,33029.598827540874
38494,28555.81421595812
38495,31050.67381226644
38496,28141.170332059264
38497,21235.121664315462
38498,24063.57937797904
38499,27194.424993798137
38500,25184.604082882404
38501,26396.14852823317
38502,29156.72326535359
38503,20803.5302785635
38504,28614.280970670283
38505,34314.268713355064
38506,32521.696662336588
38507,34773.959604263306
38508,29495.574089817703
38509,21967.019926518202
38510,30853.76529094577
38511,35037.62552203238
38512,32776.880049303174
38513,34548.53921627998
38514,29801.57734977454
38515,22044.881427168846
38516,31004.332651544362
38517,34440.67317250371
38518,31469.626176394522
38519,32336.479131147265
38520,29828.5077656731
38521,21789.697649985552
38522,30343.76424762234
38523,33347.73626625538
38524,30074.763238241896
38525,31743.34758851677
38526,28783.941537246108
38527,21627.40261888504
38528,29705.169434309006
38529,33359.14191041887
38530,29936.625060232356
38531,30695.688307352364
38532,28668.520507782698
38533,21575.371903449297
38534,25373.05533993244
38535,29484.387649890035
38536,24443.54821497202
38537,26530.85562828183
38538,27073.77974304557
38539,20634.501667946577
38540,23169.086398243904
38541,26065.437916964293
38542,23486.404381871223
38543,24797.420919388533
38544,27180.700681954622
38545,20784.731978863478
38546,28592.503561511636
38547,31504.010121636093
38548,30796.545181062073
38549,31736.689906150103
38550,28159.406914807856
38551,21303.541481494904
38552,29523.165923036635
38553,32653.632053107023
38554,29548.089356850833
38555,31446.363407336175
38556,28080.753079131246
38557,21333.206536084414
38558,29359.277929779142
38559,32873.139487311244
38560,30432.382413273677
38561,31812.144550144672
38562,28051.411319084466
38563,21461.824304401875
38564,29466.34705348313
38565,32540.321705818176
38566,30277.721923291683
38567,31688.877628438175
38568,28330.83555328846
38569,21415.284718483686
38570,29409.076312981546
38571,33249.937813550234
38572,29855.092059351504
38573,31274.351394876838
38574,28946.967834457755
38575,21562.262963354588
38576,25380.10733628273
38577,29550.869748450816
38578,24577.946653604507
38579,26225.235170915723
38580,26750.349404901266
38581,20537.151964455843
38582,23057.528904408216
38583,25612.29213090241
38584,23154.93011650443
38585,24262.844320446253
38586,26548.20037074387
38587,20611.73486432433
38588,28023.292498201132
38589,29782.41146593541
38590,29605.874695636332
38591,29435.604610562325
38592,26951.502606019378
38593,21016.592503398657
38594,28003.979892879725
38595,30564.38760405779
38596,28796.333063922822
38597,30218.870171019807
38598,27186.589832514524
38599,21114.282475858927
38600,27328.05353486538
38601,30516.426263563335
38602,26920.74611529708
38603,28545.866031199694
38604,26829.778015851974
38605,20929.38999518752
38606,27131.022973269224
38607,30602.300474099815
38608,28296.911478437483
38609,29997.99019832164
38610,26757.627336725593
38611,21231.224179834127
38612,27402.20544037968
38613,31000.604228451848
38614,27680.95479478687
38615,29651.892366707325
38616,26529.005220651627
38617,21347.763180166483
38618,24317.91599468887
38619,29102.118192739785
38620,24653.107074201107
38621,26992.41370613873
38622,25850.56001378596
38623,20563.901319801807
38624,22974.333921790123
38625,25503.493469193578
38626,23817.552426069975
38627,24828.644889727235
38628,26085.29838654399
38629,20689.88512533903
38630,27363.856698274612
38631,31460.731576748192
38632,30991.025188699365
38633,32599.664692148566
38634,27506.893364176154
38635,21818.45428007841
38636,29481.918846331537
38637,33098.45139504969
38638,30560.83994885534
38639,32921.619035594165
38640,28073.84897491336
38641,21922.142663776875
38642,29663.713006339967
38643,33813.97031092644
38644,30815.59058549255
38645,32462.32558040321
38646,28358.28378675878
38647,21594.92566269636
38648,29417.981741141528
38649,32252.01750509441
38650,29512.947220545262
38651,30609.084586679935
38652,27900.970876470208
38653,21668.451075285673
38654,28812.120256394148
38655,33076.92899250984
38656,30292.10428683646
38657,32148.621393710375
38658,28266.33175588399
38659,21916.974633693695
38660,25524.457471624017
38661,30664.678956203163
38662,26332.213861897588
38663,28141.842675447464
38664,26958.05941736698
38665,21341.147446095943
38666,23129.98200148344
38667,25901.339304238558
38668,25867.336600720882
38669,25164.668691694736
38670,29206.590229142457
38671,20566.215304881334
38672,28532.661878228188
38673,31894.3827213943
38674,30684.697463549674
38675,30957.187644403428
38676,28604.967863604426
38677,21444.350400209427
38678,29372.220735110343
38679,32417.49787518382
38680,29729.63329039514
38681,31056.81367706135
38682,27995.726809501648
38683,21381.058030575514
38684,29410.81180179119
38685,32996.59898096323
38686,30566.3956592381
38687,31550.721598014235
38688,27976.116468831897
38689,21824.01798990369
38690,28808.933941863477
38691,33071.88544155657
38692,30241.9652932249
38693,31787.089905962348
38694,28360.228626832366
38695,21534.291449278593
38696,29215.896995186806
38697,33091.16878062487
38698,29544.913187954575
38699,30198.190636569634
38700,28233.994692385197
38701,21789.162272661924
38702,24800.06775932014
38703,29951.233603136614
38704,24942.54446424544
38705,26410.611130088568
38706,26440.998085588217
38707,20718.074380338192
38708,22676.711736291647
38709,25325.09653584659
38710,23314.57323485613
38711,23951.51772415638
38712,26703.85040152073
38713,20345.10447022319
38714,27335.782947421074
38715,29524.41266541928
38716,29571.364515289664
38717,29859.69417765364
38718,26692.693325400352
38719,21167.354289472103
38720,27205.126687020063
38721,30904.774906810373
38722,28295.631372526288
38723,29659.924782536924
38724,26593.116264939308
38725,21441.030436456203
38726,27068.565667390823
38727,31019.810109503567
38728,27811.33166002482
38729,29297.692368026823
38730,26624.90331798792
38731,21344.501748919487
38732,26848.05147407949
38733,30038.869105562568
38734,27735.705125570297
38735,29254.842085976154
38736,26402.591006085277
38737,21443.362371504307
38738,27126.274035930634
38739,30805.700152806938
38740,28724.705275185406
38741,28861.972587056458
38742,26700.999478250742
38743,21530.41737779975
38744,23808.707774162292
38745,28400.819554142654
38746,24446.97431766987
38747,25780.837263017893
38748,25764.83759754896
38749,20470.24696853757
38750,22306.733227461576
38751,24597.65103650093
38752,23025.897157609463
38753,23502.990152835846
38754,25863.78406780958
